Ensembl_ids,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,diffexpressed
595,ENSG00000132170,715.525850179818,-1.17082653683384,0.383314142877955,-3.05448300979236,0.00225448783996866,0.0424079477348353,Not Significant
596,ENSG00000130032,120.157434091167,2.29266689514806,0.751553225703412,3.05057155865741,0.00228406245099733,0.0428345106084487,Up-regulated
597,ENSG00000135678,1148.14287075587,-1.1103681193922,0.363995444264883,-3.05050004577578,0.00228460645531511,0.0428345106084487,Not Significant
598,ENSG00000250927,117.280237808574,2.25494846322671,0.741170509733883,3.04241525210758,0.00234687891996454,0.0437172655770741,Up-regulated
599,ENSG00000165244,75.4475735221641,-1.42441906075217,0.4686591847013,-3.03934950439524,0.00237089625417144,0.0440834787104312,Not Significant
600,ENSG00000035664,1045.61894974683,-1.44082013076088,0.474070248186722,-3.03925449080996,0.00237164418125959,0.0440834787104312,Not Significant
601,ENSG00000274370,147.056300644575,1.13667721022421,0.375050999855687,3.03072704955216,0.00243965682764932,0.0451049187364544,Up-regulated
602,ENSG00000158813,104.955966977908,-1.64319974847391,0.542566453731759,-3.02856864292296,0.00245715248599566,0.0453797958590087,Not Significant
603,ENSG00000289034,33.5678833594686,-2.15515510940737,0.712212558474794,-3.0259998700706,0.00247812409313241,0.0456694203203953,Not Significant
604,ENSG00000117461,287.143123911373,1.41035217887733,0.466421142810262,3.02377411619836,0.00249642756250737,0.0459087445680269,Up-regulated
605,ENSG00000147894,108.189477771869,-1.12396808807032,0.372914442007649,-3.01401061868037,0.00257818782020303,0.047161172965324,Not Significant
606,ENSG00000166473,277.574648767228,1.09355685357007,0.364001035601915,3.00426852292261,0.00266220250190451,0.0485950452461809,Up-regulated
607,ENSG00000164930,1980.68680048817,-1.07008847147211,0.356657888198792,-3.00032189635932,0.0026969442487764,0.0490735861832148,Not Significant
608,ENSG00000174944,43.9384086380077,-1.69953915731529,0.567611648376357,-2.99419358671866,0.00275171292313167,0.0498077345457418,Not Significant
